SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,Hydrogen sulfide,46DF82B9-53EC-4FC4-98C1-777231255A15,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Hydrogen sulfide,e3cfaa07-9b68-4461-a06f-a0e4e59d41d3,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Imazamox,42E2B993-F863-4EF2-B4B0-6E0938DB05D5,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Imazamox,334548b2-e05c-4e7b-9746-c27dd2aaa58c,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Imazaquin,04FCFA92-8570-4086-9A0F-46E9E4BE9F76,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Imazaquin,51dfb4b5-5422-40b7-8692-1ca3559c0a8b,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Imazethapyr,3D39909C-61D7-47A1-89E6-057854AB4EF5,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Imazethapyr,66288ede-0d82-4069-886a-d8b2f38f0128,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,"Indeno(1,2,3-cd)pyrene",DFC104EA-D440-403E-9609-070D97E1EF09,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,"Indeno(1,2,3-cd)pyrene",76608f33-7127-47f2-9718-383b3efe3b43,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine,FECCE635-4492-413D-A183-FE4E55DE534D,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Iodine,5cf8884f-62a7-4cc0-8d5a-efe89beac559,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine,FECCE635-4492-413D-A183-FE4E55DE534D,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Iodine,4e2078f2-3ac3-46d1-8ee8-a23c8d1909ed,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine,FECCE635-4492-413D-A183-FE4E55DE534D,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Iodine,1471acca-34ab-4e04-9bd6-e3825b20580f,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine,FECCE635-4492-413D-A183-FE4E55DE534D,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Iodine,446d8fe4-fde6-4640-bc23-f04a663bbc04,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine,FECCE635-4492-413D-A183-FE4E55DE534D,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Iodine,f9923ae7-bdab-44d8-897c-44310aea76b7,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-129,D8D616E4-32AC-4036-A789-63C935A9F5EF,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Iodine-129,4809b1f7-9973-476f-90cc-465067d834f3,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-129,D8D616E4-32AC-4036-A789-63C935A9F5EF,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Iodine-129,0bd4b5ea-feb6-47d4-a657-c5b33b26fded,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-129,D8D616E4-32AC-4036-A789-63C935A9F5EF,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-129,4649902d-edc5-4d34-ae55-59993fe732d9,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-129,D8D616E4-32AC-4036-A789-63C935A9F5EF,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Iodine-129,106689fa-52d8-4f7d-aa5b-920122aaf1aa,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-129,D8D616E4-32AC-4036-A789-63C935A9F5EF,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-129,05bd7a83-0c53-4e95-b1eb-1140742f4176,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-131,3C43F4EF-54F1-4082-9E8F-DC9FAA471394,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Iodine-131,551ee803-cf94-4b0a-8a99-e19378207281,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-131,3C43F4EF-54F1-4082-9E8F-DC9FAA471394,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Iodine-131,19ff96c2-6796-44e3-ab85-3635e8cb7e89,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-131,3C43F4EF-54F1-4082-9E8F-DC9FAA471394,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-131,03e91172-fca0-47f3-9014-22ae3136251b,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-131,3C43F4EF-54F1-4082-9E8F-DC9FAA471394,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Iodine-131,c317b216-2668-40f8-9e24-1ce183d53697,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-131,3C43F4EF-54F1-4082-9E8F-DC9FAA471394,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-131,ddb14297-53e4-44c2-907c-47b27074ecaf,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-133,DF774881-F316-4E51-9ADB-F19BCC798640,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Iodine-133,6d7ac032-ed65-49b2-b621-d3922038cf27,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-133,DF774881-F316-4E51-9ADB-F19BCC798640,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Iodine-133,55ff8efa-cc35-407c-b5b4-b63781da2183,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-133,DF774881-F316-4E51-9ADB-F19BCC798640,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-133,eadea134-34d3-4581-9b0b-a59533dfd526,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-133,DF774881-F316-4E51-9ADB-F19BCC798640,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Iodine-133,29f7aad7-40e1-44db-af21-b3604c10b3f0,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-133,DF774881-F316-4E51-9ADB-F19BCC798640,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-133,0eca2efa-6bc8-40c9-9721-84f53d3ca94b,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-135,124CA44F-ECDC-4CD8-ADAC-C864BBCE5E07,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Iodine-135,8f0a7bf7-3fc0-4947-bc83-3cdfe112d9c5,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-135,124CA44F-ECDC-4CD8-ADAC-C864BBCE5E07,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Iodine-135,51ad3110-da7a-4625-b445-df74e83ae832,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-135,124CA44F-ECDC-4CD8-ADAC-C864BBCE5E07,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-135,46c4bd1f-30da-448c-897e-6aca882d78a4,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-135,124CA44F-ECDC-4CD8-ADAC-C864BBCE5E07,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Iodine-135,a18a3afb-9456-4b80-bafb-78be060c90dc,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iodine-135,124CA44F-ECDC-4CD8-ADAC-C864BBCE5E07,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Iodine-135,c70af2bf-48c5-45d2-ba0a-53e576a36223,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron,8FE120B8-9377-43F9-B120-EE29B90945E0,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Iron,e8bd2edd-f937-49f6-9e8b-9f445278775e,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron,8FE120B8-9377-43F9-B120-EE29B90945E0,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Iron,0dc0bbb0-1141-4dff-b6a2-8bd5368e14af,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron,8FE120B8-9377-43F9-B120-EE29B90945E0,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Iron,76152de4-9499-48f7-af98-a5d41842484a,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron,8FE120B8-9377-43F9-B120-EE29B90945E0,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Iron,8dba66e2-0f2e-4038-84ef-1e40b4f573a6,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron,8FE120B8-9377-43F9-B120-EE29B90945E0,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Iron,32cd0492-c0cb-4898-a2b1-675eedc5b688,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron-59,4132978D-08D8-42D2-A830-E92F54250CE2,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Iron-59,128e3b2b-08f7-4777-a984-0e3685e745ef,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron-59,4132978D-08D8-42D2-A830-E92F54250CE2,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Iron-59,400330af-871b-4e34-b5cd-4a34eda6fc40,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron-59,4132978D-08D8-42D2-A830-E92F54250CE2,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Iron-59,953f7c14-1ad1-47bd-b907-c4d359f2c599,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron-59,4132978D-08D8-42D2-A830-E92F54250CE2,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Iron-59,b5bc86de-20f6-4791-8f67-e9ba7930f76c,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Iron-59,4132978D-08D8-42D2-A830-E92F54250CE2,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Iron-59,05573d40-39f4-4b4e-98be-2afa50a3b533,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isobutane,CAD64F5F-3B07-45F0-94B0-92D0FFC5EF08,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Isobutane,3dba0484-8e84-4a42-ad11-665d589b56bc,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isocyanic acid,FF53C540-81F9-4E59-9AA7-BEB12A13A0DF,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Isocyanic acid,81fc5084-ab42-4f82-b376-43942d23295d,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isocyanic acid,FF53C540-81F9-4E59-9AA7-BEB12A13A0DF,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Isocyanic acid,349a76e2-a467-439f-a179-76d16b656ed1,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isocyanic acid,FF53C540-81F9-4E59-9AA7-BEB12A13A0DF,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Isocyanic acid,31a4ca5f-abb9-4dc8-a16f-116c584d4f96,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isocyanic acid,FF53C540-81F9-4E59-9AA7-BEB12A13A0DF,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Isocyanic acid,ca6e057b-6b74-4ec2-83b0-0e82b98d97f2,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isocyanic acid,FF53C540-81F9-4E59-9AA7-BEB12A13A0DF,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Isocyanic acid,b465eb7f-dfe9-4057-ad17-c451d58fd753,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isoprene,DA716657-4907-4248-AD6F-19BC28E0D9A9,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Isoprene,f0cc0453-32c0-48f5-b8d4-fc87d100b8d9,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isoprene,DA716657-4907-4248-AD6F-19BC28E0D9A9,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Isoprene,a31cd36e-e3ca-42ac-8d71-de1b6b12f523,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isoprene,DA716657-4907-4248-AD6F-19BC28E0D9A9,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Isoprene,bf633941-aa40-4c37-b361-b5cbfb1089f5,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isoprene,DA716657-4907-4248-AD6F-19BC28E0D9A9,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Isoprene,0c209634-80bb-4909-8442-3189b7cb01d7,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isoprene,DA716657-4907-4248-AD6F-19BC28E0D9A9,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Isoprene,e5e50f39-ab65-4ed0-84c3-93707e85f4d4,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isopropylamine,05019049-F7A4-468B-A02A-58A695877FA7,"Emissions to air/low. pop., long-term",kg,=,1.0,ecoinventEFv3.7,Isopropylamine,79507960-3ff9-473b-9343-2dad237426e1,"air/low population density, long-term",kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isopropylamine,05019049-F7A4-468B-A02A-58A695877FA7,Emissions to air/stratosphere + troposphere,kg,=,1.0,ecoinventEFv3.7,Isopropylamine,e2ce19fb-c975-4002-ac3d-719f10990871,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isopropylamine,05019049-F7A4-468B-A02A-58A695877FA7,Emissions to air/low. pop.,kg,=,1.0,ecoinventEFv3.7,Isopropylamine,ccc38b36-b24f-4630-a8b1-27eccb0b2dfc,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isopropylamine,05019049-F7A4-468B-A02A-58A695877FA7,Emissions to air/(unspecified),kg,=,1.0,ecoinventEFv3.7,Isopropylamine,3bdac115-edd6-463f-8ad7-84552b81393c,air/unspecified,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Isopropylamine,05019049-F7A4-468B-A02A-58A695877FA7,Emissions to air/high. pop.,kg,=,1.0,ecoinventEFv3.7,Isopropylamine,f72fe27e-d3bf-45f7-8950-542c72cb4502,air/urban air close to ground,kg,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85,4E1E6023-8D86-411B-9124-DD2B1C445C39,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Krypton-85,93a5cd9d-5cb4-4f3a-9d72-8d3216160cd6,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85,4E1E6023-8D86-411B-9124-DD2B1C445C39,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Krypton-85,3616e7c0-d323-4dc7-96aa-e06ac7fd808b,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85,4E1E6023-8D86-411B-9124-DD2B1C445C39,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-85,28be1d65-6b09-4ebd-8599-4366c3c2abab,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85,4E1E6023-8D86-411B-9124-DD2B1C445C39,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Krypton-85,8653eab9-c010-4d0b-ae9f-71694cb5291f,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85,4E1E6023-8D86-411B-9124-DD2B1C445C39,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-85,aa50ed3e-1b1d-46ac-b882-c0a69a764735,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85m,36318718-C008-42D7-8E8C-1F7FE374253C,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Krypton-85m,168746ee-b79e-47d6-951e-b085e7e7130b,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85m,36318718-C008-42D7-8E8C-1F7FE374253C,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Krypton-85m,3a426398-ce2c-4803-aabf-d00b8bc1c277,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85m,36318718-C008-42D7-8E8C-1F7FE374253C,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-85m,8aa45af3-ff38-4330-9870-81fd360db53b,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85m,36318718-C008-42D7-8E8C-1F7FE374253C,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Krypton-85m,421a7f1b-01a5-4160-bb7e-32fa8967d9b9,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-85m,36318718-C008-42D7-8E8C-1F7FE374253C,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-85m,b96a93dd-c34a-4c2c-bbab-a012e5c1e19a,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-87,4B005ECC-6A6D-40C3-863A-1262B9AA7DAF,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Krypton-87,959d46ab-6a28-48da-9584-7aa4909230f7,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-87,4B005ECC-6A6D-40C3-863A-1262B9AA7DAF,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Krypton-87,68bdd315-335b-406b-ab7d-beefca01768a,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-87,4B005ECC-6A6D-40C3-863A-1262B9AA7DAF,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-87,c5cd9e97-8986-4cb5-b3a5-adac2cc40d1a,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-87,4B005ECC-6A6D-40C3-863A-1262B9AA7DAF,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Krypton-87,e49fc1ed-4bf5-4ec2-88b1-29ff979b37b8,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-87,4B005ECC-6A6D-40C3-863A-1262B9AA7DAF,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-87,20604bc5-214d-4883-97e3-9b43078c634b,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-88,C948B31E-88E8-44E4-BE9C-369396310DBD,"Emissions to air/low. pop., long-term",kBq,=,1.0,ecoinventEFv3.7,Krypton-88,b91e05b3-7c4b-469f-aa01-73eaf7c0720d,"air/low population density, long-term",kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-88,C948B31E-88E8-44E4-BE9C-369396310DBD,Emissions to air/stratosphere + troposphere,kBq,=,1.0,ecoinventEFv3.7,Krypton-88,7b836e07-985e-4962-8835-dc378299b12f,air/lower stratosphere + upper troposphere,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-88,C948B31E-88E8-44E4-BE9C-369396310DBD,Emissions to air/low. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-88,56ce80e5-9a77-4a80-ad65-6208db560be5,air/non-urban air or from high stacks,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-88,C948B31E-88E8-44E4-BE9C-369396310DBD,Emissions to air/(unspecified),kBq,=,1.0,ecoinventEFv3.7,Krypton-88,d350156f-e614-4206-9949-02de6f45f5ab,air/unspecified,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
SimaPro9.4,Krypton-88,C948B31E-88E8-44E4-BE9C-369396310DBD,Emissions to air/high. pop.,kBq,=,1.0,ecoinventEFv3.7,Krypton-88,0a250f4c-2bca-437d-8775-45e18e427e4a,air/urban air close to ground,kBq,Chris Mutel,,2022-09-23T10:59:32.678836+02:00,Automated match. Notebook: Match - Identical names in air,,,
