Flowable,CAS No,Formula,Synonyms,Unit,Class,Context,Flow UUID,Description
Baghouse lime,,,Baghouse lime,kg,Emissions to soil,Emissions to soil,FC039C66-A2FD-4043-BE9D-BC64608AD6F2,
Barban,000101-27-9,,Barban,kg,Emissions to soil,Emissions to soil,D4518A5F-5204-426E-8AB9-3CA44C3ED436,
"Barbital, sodium",000144-02-5,,"Barbital, sodium",kg,Emissions to soil,Emissions to soil,9EDD6970-EA40-4529-812D-45F7CEA09343,
Barbituric acid,000067-52-7,,Barbituric acid,kg,Emissions to soil,Emissions to soil,69602B7F-60E5-4102-8ED8-A49355AFEF94,
Barium compounds,,,Barium compounds,kg,Emissions to soil,Emissions to soil,E76E607C-173A-497D-8CB1-66DD3D88E841,
Bark,,,Bark,kg,Emissions to soil,Emissions to soil,4A85C9EA-E980-4A0A-A6FB-6CAECB0C3D09,
Beflubutamid,113614-08-7,,Beflubutamid,kg,Emissions to soil,Emissions to soil,CE3B33E0-219B-46D7-BE53-421DB490FBED,
Benalaxyl-M,098243-83-5,,Benalaxyl-M,kg,Emissions to soil,Emissions to soil,05DFF3E4-7220-4330-B374-E09139F23186,
Bendiocarb,022781-23-3,,Bendiocarb,kg,Emissions to soil,Emissions to soil,2FB41B07-3521-4DD9-8C2B-6E63C8D8FFA5,"Formula: C11H13NO4 Synonyms: 2,2-Dimethyl-1,3-benzodioxol-4-ol methylcarbamate; Dycarb; Ficam"
Benfuracarb,082560-54-1,,Benfuracarb,kg,Emissions to soil,Emissions to soil,3907E0DE-AFCC-4A09-954A-47B878EEE1D7,
Bensulide,000741-58-2,,Bensulide,kg,Emissions to soil,Emissions to soil,F1222C35-44D0-441C-A7B5-F171DA910601,Formula: C14H24NO4PS3 Synonyms: Bensumec; Disan; Betamec; Betasan; Exporsan; Prefar
Bentonite,001302-78-9,,Bentonite,kg,Emissions to soil,Emissions to soil,74DAC509-BB87-42CC-86E0-F348A8A1A0C0,
Benz(a)acridine,000225-11-6,,Benz(a)acridine,kg,Emissions to soil,Emissions to soil,ACD8D9B8-F7A7-4968-B2C3-8971BDF83290,
Benz(c)acridine,000225-51-4,,Benz(c)acridine,kg,Emissions to soil,Emissions to soil,8077D749-8FE7-4723-885A-988D3352AA4C,
Benzal chloride,000098-87-3,,Benzal chloride,kg,Emissions to soil,Emissions to soil,2EEF42DE-7C44-4CFD-ADDF-5B67EDE9537B,"Formula: C7H6Cl2Synonyms: alpha,alpha-dichlorotoluene; Benzal Chloride; Benzyl dichloride; BENZYLIDINE CHLORIDE (alpha,alpha-DICHLOROTOLUENE); benzylidene dichloride; Benzylidene chloride; BENZYLIDENE CHLORIDE (DICHLORO METHYL-BENZENE); (Dichloromethyl)benzene; dichlorophenylmethane; chlorobenzal;"
Benzalacetophenone,000094-41-7,,Benzalacetophenone,kg,Emissions to soil,Emissions to soil,1FFB2448-E103-418D-8625-B9AEB40E449F,
Benzaldehyde,000100-52-7,,Benzaldehyde,kg,Emissions to soil,Emissions to soil,F159DC9E-8A9A-46FB-9B76-03083BA008CF,Formula: C7H6O
"Benzaldehyde, 2-hydroxy-, oxime",000094-67-7,,"Benzaldehyde, 2-hydroxy-, oxime",kg,Emissions to soil,Emissions to soil,1A5D468C-DA33-4727-8DF5-6A43EBECCF89,
"Benzaldehyde, 2,4-dihydroxy-",000095-01-2,,"Benzaldehyde, 2,4-dihydroxy-",kg,Emissions to soil,Emissions to soil,5A768D71-469F-42AC-8BF9-DA8C1382D33D,
"Benzaldehyde, 3-ethoxy-4-hydroxy-",000121-32-4,,"Benzaldehyde, 3-ethoxy-4-hydroxy-",kg,Emissions to soil,Emissions to soil,A48BF933-D205-42FD-910B-349E75418EFE,
"Benzaldehyde, 4-(1-methylethyl)-",000122-03-2,,"Benzaldehyde, 4-(1-methylethyl)-",kg,Emissions to soil,Emissions to soil,F44AC0F0-05DB-4AC5-8DD6-C2AE107997B5,
"Benzaldehyde, 4-(diethylamino)-",000120-21-8,,"Benzaldehyde, 4-(diethylamino)-",kg,Emissions to soil,Emissions to soil,A5CB7A98-ABF5-4FCC-B499-1AC24B9BECC4,
"Benzaldehyde, 4-(diethylamino)-2-hydroxy-",017754-90-4,,"Benzaldehyde, 4-(diethylamino)-2-hydroxy-",kg,Emissions to soil,Emissions to soil,9C042535-9208-4D46-89FA-2C5BF8D0CACA,
"Benzaldehyde, 4-bromo-",001122-91-4,,"Benzaldehyde, 4-bromo-",kg,Emissions to soil,Emissions to soil,DC6AF6B1-F390-4B04-882E-9E55A39CE298,
"Benzaldehyde, 4-ethoxy-",010031-82-0,,"Benzaldehyde, 4-ethoxy-",kg,Emissions to soil,Emissions to soil,A9E187C3-ADB1-40BD-A8BC-78ABE8D9437F,
"Benzaldehyde, 4-fluoro-",000459-57-4,,"Benzaldehyde, 4-fluoro-",kg,Emissions to soil,Emissions to soil,3C770E1C-CF49-4BAB-AABA-2288A3E5D2C8,
"Benzaldehyde, 5-bromo-2-hydroxy-",001761-61-1,,"Benzaldehyde, 5-bromo-2-hydroxy-",kg,Emissions to soil,Emissions to soil,B20F9669-3E4D-4BCF-AA30-B46BA4E87E90,
"Benzaldehyde, 5-chloro-2-hydroxy-",000635-93-8,,"Benzaldehyde, 5-chloro-2-hydroxy-",kg,Emissions to soil,Emissions to soil,E5EFE01F-8D27-4A01-B6CD-CA87AA1ED535,
Benzamide,000055-21-0,,Benzamide,kg,Emissions to soil,Emissions to soil,3377BBBE-92EA-4B15-B248-11E033311A51,
"Benzamide, 2-amino-",000088-68-6,,"Benzamide, 2-amino-",kg,Emissions to soil,Emissions to soil,799DB10A-8A9A-4671-8D5A-533E848C59DF,
"Benzamide, 2-iodo-n-phenyl",015310-01-7,,"Benzamide, 2-iodo-n-phenyl",kg,Emissions to soil,Emissions to soil,6D26B566-E92B-4403-BF14-85A1841649F3,
"Benzamide, 2-methyl-3,5-dinitro-",000148-01-6,,"Benzamide, 2-methyl-3,5-dinitro-",kg,Emissions to soil,Emissions to soil,66BA8129-5DEA-4D8C-B1A7-272CD7DDB75B,
"Benzamide, 4-amino-N-(4-aminophenyl)-",000785-30-8,,"Benzamide, 4-amino-N-(4-aminophenyl)-",kg,Emissions to soil,Emissions to soil,A20764C1-C8CD-4AB3-AAD5-86D2F30C2306,
"Benzenamine, 2-chloro-4-methyl-",000615-65-6,,"Benzenamine, 2-chloro-4-methyl-",kg,Emissions to soil,Emissions to soil,B6E7AE7A-4238-4258-84BB-060C0570E66D,
"Benzenamine, 2-ethyl-6-methyl-",024549-06-2,,"Benzenamine, 2-ethyl-6-methyl-",kg,Emissions to soil,Emissions to soil,FBC8E5E6-378B-4AA6-A5EE-505FA1AB6E51,
"Benzenamine, 2-methoxy-5-nitro-",000099-59-2,,"Benzenamine, 2-methoxy-5-nitro-",kg,Emissions to soil,Emissions to soil,551CD0D0-F1EB-40FC-A430-19A0EE447771,Formula: C7H8N2O3 Synonyms: 2-amino-1-methoxy-4-nitrobenzene; 2-methoxy-5-nitrobenzamine; 3-amino-4-methoxynitrobenzene
"Benzenamine, 2-methyl-5-nitro-",000099-55-8,,"Benzenamine, 2-methyl-5-nitro-",kg,Emissions to soil,Emissions to soil,6CE04421-EFE0-4817-A4E1-76BE14AF76D3,Formula: C7H8N2O2 Synonyms: 1-amino-2-methyl-5-nitrobenzene; 2-Amino-4-nitrotoluene; 2-methyl-5-nitrobenzenamine
"Benzenamine, 2-nitro-",000088-74-4,,"Benzenamine, 2-nitro-",kg,Emissions to soil,Emissions to soil,81A4EF2C-DBD3-4AFF-A5F2-0399ABC4AD15,Formula: C6H6N2O2 Synonyms: 1-Amino-2-nitrobenzene; o-nitraniline; 2-Nitroaniline; 2-nitrobenzenamine
"Benzenamine, 2,6-bis(1-methylethyl)-",024544-04-5,,"Benzenamine, 2,6-bis(1-methylethyl)-",kg,Emissions to soil,Emissions to soil,CCB95537-A648-40D8-8D40-4F45D0631512,
"Benzenamine, 4-butyl-",000104-13-2,,"Benzenamine, 4-butyl-",kg,Emissions to soil,Emissions to soil,1B03A760-A4EC-42E8-8B29-C3D88D188394,
"Benzenamine, 4-methyl-",000106-49-0,,"Benzenamine, 4-methyl-",kg,Emissions to soil,Emissions to soil,B10FED12-D404-4D36-8102-9F555221BA59,Formula: C7H9N 
"Benzenamine, n-ethyl-2-methyl-",000094-68-8,,"Benzenamine, n-ethyl-2-methyl-",kg,Emissions to soil,Emissions to soil,B3DE6855-B993-49BB-BDBB-739E0D389A95,
"Benzenamine, n-ethyl-3-methyl-",000102-27-2,,"Benzenamine, n-ethyl-3-methyl-",kg,Emissions to soil,Emissions to soil,E2842A85-889E-427F-A1BA-D715EFC31108,
Benzene,000071-43-2,,Benzene,kg,Emissions to soil,Emissions to soil,3BBEED9B-5D9A-4438-BCD1-151D94B81F7D,Formula: C6H6
"Benzene, (chloromethyl)ethenyl-",030030-25-2,,"Benzene, (chloromethyl)ethenyl-",kg,Emissions to soil,Emissions to soil,2EBF1B65-7DEB-49F8-BCE9-99F0C7C59800,
"Benzene, (epoxyethyl)-",000096-09-3,,"Benzene, (epoxyethyl)-",kg,Emissions to soil,Emissions to soil,D6A04AB1-4F29-4756-9830-348BFD75B8D4,"Formula: C8H8O Synonyms: 1,2-Epoxyethylbenzene; 1-Phenyl-1,2-Epoxyethane; 2-phenyloxirane; alpha,beta-epoxystyrene; epoxyethylbenzene; epoxystyrene; phenethylene oxide; phenylethylene oxide; Phenyloxirane; Styrene Epoxide; Styrene Oxide; styryl oxide"
"Benzene, 1-(1,1-dimethylethyl)-2-methoxy-4-methy",000083-66-9,,"Benzene, 1-(1,1-dimethylethyl)-2-methoxy-4-methy",kg,Emissions to soil,Emissions to soil,026AFA81-186B-4870-BF57-868098102416,
"Benzene, 1-(1,1-dimethylethyl)-3,5-dimethyl-2,4,",000081-15-2,,"Benzene, 1-(1,1-dimethylethyl)-3,5-dimethyl-2,4,",kg,Emissions to soil,Emissions to soil,EF16EE7B-9809-4129-9289-3656BC20CC71,
"Benzene, 1-(dimethoxymethyl)-4-methoxy-",002186-92-7,,"Benzene, 1-(dimethoxymethyl)-4-methoxy-",kg,Emissions to soil,Emissions to soil,AC775EF7-1F01-4850-816C-AB92B46BD28A,
"Benzene, 1-chloro-2-methyl-3-nitro-",000083-42-1,,"Benzene, 1-chloro-2-methyl-3-nitro-",kg,Emissions to soil,Emissions to soil,AA54C4EC-FBB5-487D-A7C7-E3A225B2277B,
"Benzene, 1-chloro-2-nitro-",000088-73-3,,"Benzene, 1-chloro-2-nitro-",kg,Emissions to soil,Emissions to soil,27D6FEFD-DA8A-4E7A-AC23-71D3263BC5A9,Formula: C6H4ClNO2Synonyms: 2-chloro-1-nitrobenzene; o-chloronitrobenzene; 2-CNB; 2-Nitrochlorobenzene; Oncb
"Benzene, 1-chloro-4-methyl-2-nitro-",000089-60-1,,"Benzene, 1-chloro-4-methyl-2-nitro-",kg,Emissions to soil,Emissions to soil,E5D097F8-99F3-4521-A392-C7C7093A7FFB,
"Benzene, 1-chloro-4-nitro-",000100-00-5,,"Benzene, 1-chloro-4-nitro-",kg,Emissions to soil,Emissions to soil,23A41860-8D14-42AF-9332-8D97154151B7,Synonym: 1-chloro-4-nitrobenzene
"Benzene, 1-methoxy-4-(2-propenyl)-",000140-67-0,,"Benzene, 1-methoxy-4-(2-propenyl)-",kg,Emissions to soil,Emissions to soil,B39138CC-340A-4B74-B7E2-23E48B1EB9AB,Formula: C10H12OSynonyms: 1-Methoxy-4-(2-propen-1-yl)benzene; 3-(p-methoxyphenyl)propene; 4-allyl-1-methoxybenzene; 4-allylanisole; p-methoxyallylbenzene; chavicol methyl ether; Chavicyl methyl ether; esdragol; esdragon; Estragole; isoanethole; methyl chavicol; tarragon
"Benzene, 1-methyl-2-nitro-",000088-72-2,,"Benzene, 1-methyl-2-nitro-",kg,Emissions to soil,Emissions to soil,FDDD7F09-C285-4E9F-BAF2-C9C73E580DD9,Formula: C7H7NO2 Synonyms: 2-Methyl-1-nitrobenzene; 2-methylnitrobenzene; o-nitrophenylmethane; 2-nitrotoluene; 2-nitrotoluol;
"Benzene, 1-methyl-3-nitro-",000099-08-1,,"Benzene, 1-methyl-3-nitro-",kg,Emissions to soil,Emissions to soil,8B38A2E9-4A4C-455B-B567-8A0AE5CE81AE,Formula: C7H7NO2 
"Benzene, 1-methyl-4-(1-methylethyl)-",000099-87-6,,"Benzene, 1-methyl-4-(1-methylethyl)-",kg,Emissions to soil,Emissions to soil,19B222A6-A621-4465-998B-FC2F047ECB63,
"Benzene, 1,1'- sulfinylbis(methylene) bis-",000621-08-9,,"Benzene, 1,1'- sulfinylbis(methylene) bis-",kg,Emissions to soil,Emissions to soil,6246064A-4572-442E-A713-FF989BF644BF,
"Benzene, 1,1'-methylenebis-",000101-81-5,,"Benzene, 1,1'-methylenebis-",kg,Emissions to soil,Emissions to soil,B4B3409C-F27F-4C09-A0D8-3B8909CFCFF8,
"Benzene, 1,1'-sulfonylbis 4-chloro-",000080-07-9,,"Benzene, 1,1'-sulfonylbis 4-chloro-",kg,Emissions to soil,Emissions to soil,8D71997D-EC61-4760-91EC-AEFB4ABAF646,
"Benzene, 1,2-dichloro-",000095-50-1,,"Benzene, 1,2-dichloro-",kg,Emissions to soil,Emissions to soil,F28D41BF-609D-43A5-886F-DA19B9174E1F,Formula: C6H4Cl2 
"Benzene, 1,2-dichloro-3-methoxy-",001984-59-4,,"Benzene, 1,2-dichloro-3-methoxy-",kg,Emissions to soil,Emissions to soil,6C684E76-FF8D-42A8-9867-5591F9A7DB0E,
"Benzene, 1,2-dimethoxy-4-methyl-",000494-99-5,,"Benzene, 1,2-dimethoxy-4-methyl-",kg,Emissions to soil,Emissions to soil,06F042C6-205F-490A-B013-67BD2810713B,
"Benzene, 1,2-dinitro-",000528-29-0,,"Benzene, 1,2-dinitro-",kg,Emissions to soil,Emissions to soil,57850A2B-9B85-46E5-B0F6-8B557D8A9C93,Formula: C6H4N2O4 
"Benzene, 1,2,3-trichloro-",000087-61-6,,"Benzene, 1,2,3-trichloro-",kg,Emissions to soil,Emissions to soil,21851F3C-CE8D-467C-8591-9427BF87232D,Formula: C6H3Cl3
"Benzene, 1,2,3,4-tetrachloro-",000634-66-2,,"Benzene, 1,2,3,4-tetrachloro-",kg,Emissions to soil,Emissions to soil,497BBD47-F098-40DA-825F-A8D19D3A2308,Formula: C6H2Cl4
"Benzene, 1,2,3,5-tetrachloro-",000634-90-2,,"Benzene, 1,2,3,5-tetrachloro-",kg,Emissions to soil,Emissions to soil,38A3B887-41B2-46A4-B242-BD068E40DE6B,Formula: C6H2Cl4
"Benzene, 1,2,4-tribromo-",000615-54-3,,"Benzene, 1,2,4-tribromo-",kg,Emissions to soil,Emissions to soil,CBF33C3F-E451-40D6-BC6A-0F35BD9C316A,Formula: C6H3Br3
"Benzene, 1,2,4-trichloro-",000120-82-1,,"Benzene, 1,2,4-trichloro-",kg,Emissions to soil,Emissions to soil,26E67966-0AF6-472F-950E-7C60267E4276,Formula: C6H3Cl3
"Benzene, 1,2,4-trimethyl-",000095-63-6,,"Benzene, 1,2,4-trimethyl-",kg,Emissions to soil,Emissions to soil,6633A0BC-BA6C-4C45-AE1D-F498C0FB1017,"Formula: C9H12 Synonyms: Pseudocumene; 1,2,5-trimethylbenzene"
"Benzene, 1,2,4,5-tetrachloro-",000095-94-3,,"Benzene, 1,2,4,5-tetrachloro-",kg,Emissions to soil,Emissions to soil,091D131B-DB99-4E62-8689-19395D064CFF,Formula: C6H2Cl4 
"Benzene, 1,3-dichloro-",000541-73-1,,"Benzene, 1,3-dichloro-",kg,Emissions to soil,Emissions to soil,C89DCECA-C938-49D6-AFD4-F30911F779F9,Formula: C6H4Cl2
"Benzene, 1,3-dichloro-2-methoxy-",001984-65-2,,"Benzene, 1,3-dichloro-2-methoxy-",kg,Emissions to soil,Emissions to soil,3F342160-5753-4184-8477-906ADF0434A3,
"Benzene, 1,3-dichloro-5-nitro-",000618-62-2,,"Benzene, 1,3-dichloro-5-nitro-",kg,Emissions to soil,Emissions to soil,10968A66-3592-4330-AEC1-646B50784305,
"Benzene, 1,3-dinitro-",000099-65-0,,"Benzene, 1,3-dinitro-",kg,Emissions to soil,Emissions to soil,EF1D6B18-2BD8-48FA-AB3A-A4D888C66157,"Synonyms: 1,3-Dinitrobenzene; 1,3-dinitrobenzol; 2,4-Dinitrobenzene; m-dinitrobenzene; m-Dinitrobenzene ; binitrobenzene; Dinitrobenzol"
"Benzene, 1,3,5-trichloro-",000108-70-3,,"Benzene, 1,3,5-trichloro-",kg,Emissions to soil,Emissions to soil,9E7B82BB-2708-49F1-A013-3EF81F68F5E5,Formula: C6H3Cl3 
"Benzene, 1,3,5-trimethyl-",000108-67-8,,"Benzene, 1,3,5-trimethyl-",kg,Emissions to soil,Emissions to soil,5C1ED61C-D65C-4BF4-BB19-0122EB877EEE,
"Benzene, 1,4-bis(chloromethyl)-",000623-25-6,,"Benzene, 1,4-bis(chloromethyl)-",kg,Emissions to soil,Emissions to soil,76F9BAC1-0269-401D-BB64-09C30C39CDC2,
"Benzene, 1,4-dibromo-",000106-37-6,,"Benzene, 1,4-dibromo-",kg,Emissions to soil,Emissions to soil,529657D3-75AB-4E0F-8833-43280B3E13E3,Formula: C6H4Br2Synonyms: p-Dibromobenzene
"Benzene, 1,4-dichloro-",000106-46-7,,"Benzene, 1,4-dichloro-",kg,Emissions to soil,Emissions to soil,1E8F0509-149F-44A9-93DE-C5632EEC9EA7,Formula: C6H4Cl2 
"Benzene, 1,4-diisothiocyanato-",004044-65-9,,"Benzene, 1,4-diisothiocyanato-",kg,Emissions to soil,Emissions to soil,C465520C-4D2C-4CFF-9D0A-61B3304B3F64,
"Benzene, 1,4-dinitro-",000100-25-4,,"Benzene, 1,4-dinitro-",kg,Emissions to soil,Emissions to soil,8D648059-88D6-4746-868D-56A4112DFBB8,"Formula: C6H4N2O4 Synonyms: 1,4-Dinitrobenzene; p-Dinitrobenzene"
"Benzene, 1,5-dichloro-2,4-dinitro-",003698-83-7,,"Benzene, 1,5-dichloro-2,4-dinitro-",kg,Emissions to soil,Emissions to soil,92DD153F-54E7-4318-AF5C-8818C09350C9,
"Benzene, 2,4-dichloro-1-(4-nitrophenoxy)-",001836-75-5,,"Benzene, 2,4-dichloro-1-(4-nitrophenoxy)-",kg,Emissions to soil,Emissions to soil,8B12DE2F-E80A-4240-A100-8FEF79F04DC5,"Formula: C12H7Cl2NO3Synonyms: 2',4'-dichloro-4-nitrodiphenyl ether; 2,4-dichloro-4'-nitrodiphenyl ether; 2,4-Dichlorophenyl p-nitrophenyl ether; 4-(2,4-dichlorophenoxy)nitrobenzene; 4'-nitro-2,4-dichlorodiphenyl ether; FW 925; mezotox; niclofen; nitrofen; nitrophen; preparation 125; TOK; tokkorn; tok wp-50; trizilin"
"Benzene, 3'-methyl-4-dimethylaminoazo-",000055-80-1,,"Benzene, 3'-methyl-4-dimethylaminoazo-",kg,Emissions to soil,Emissions to soil,50B48CC9-B7EB-46F3-A6CC-06A4AA64E4D6,"Formula: C15H17N3Synonyms: N,N-dimethyl-4-[(3-methylphenyl)azo]benzenamine; N,N-Dimethyl-4-(meta-tolylazo)aniline"
"Benzene, 3-methoxy-4-aminoazo-",003544-23-8,,"Benzene, 3-methoxy-4-aminoazo-",kg,Emissions to soil,Emissions to soil,D2C460A5-EF9B-4715-9F29-6A53935B4BA7,Formula: C13H13N3O
"Benzene, 4-chloro-1-methyl-2-nitro-",000089-59-8,,"Benzene, 4-chloro-1-methyl-2-nitro-",kg,Emissions to soil,Emissions to soil,828F2679-FB96-4C0B-8724-36EAC522EC8D,
"Benzene, butyl-",,,"Benzene, butyl-",kg,Emissions to soil,Emissions to soil,5344BD82-7D7A-4998-8FD3-724239629FE2,
"Benzene, chloro-",000108-90-7,,"Benzene, chloro-",kg,Emissions to soil,Emissions to soil,CF0D1093-FAC5-4D61-83A9-6DA3D57D7757,Formula: C6H5Cl
"Benzene, dichloro-",025321-22-6,,"Benzene, dichloro-",kg,Emissions to soil,Emissions to soil,AC9C470C-A2BC-43A9-93DC-A0ADC5C35F85,Synonyms: Dichlorobenzene; Dichlorobenzenes; Dichlorobenzene (mixed isomers); Cerumol
"Benzene, ethenylmethyl-",025013-15-4,,"Benzene, ethenylmethyl-",kg,Emissions to soil,Emissions to soil,C439C8D9-F4B6-4788-BB33-9EF71A22CB3C,
"Benzene, ethyl-",000100-41-4,,"Benzene, ethyl-",kg,Emissions to soil,Emissions to soil,99A4284A-8023-4096-9D93-96E1F19992A7,Formula: C8H10
"Benzene, hexabromo-",000087-82-1,,"Benzene, hexabromo-",kg,Emissions to soil,Emissions to soil,74CC128A-07F3-4507-805D-58669F0E55F0,Formula: C6Br6
"Benzene, hexachloro-",000118-74-1,,"Benzene, hexachloro-",kg,Emissions to soil,Emissions to soil,B7B2C796-19E2-4194-A448-02EB7FEC8DA7,Formula: C6Cl6
"Benzene, pentachloro-",000608-93-5,,"Benzene, pentachloro-",kg,Emissions to soil,Emissions to soil,CDF3E855-4A16-49A6-A053-2154FD870295,Formula: C6HCl5
"Benzene, pentamethyl-",000700-12-9,,"Benzene, pentamethyl-",kg,Emissions to soil,Emissions to soil,817BBC40-CF79-4A95-9F7F-A3AA959A481A,
"Benzene, trinitro-",000099-35-4,,"Benzene, trinitro-",kg,Emissions to soil,Emissions to soil,CC330625-7454-49A1-8090-3870A192C39E,"Formula: C6H3N3O6Synonyms: 1,3,5-trinitrobenzene; benzite; sym-Trinitrobenzene; Trinitrobenzol"
"Benzeneacetic acid, ,alpha,-ethyl-",000090-27-7,,"Benzeneacetic acid, ,alpha,-ethyl-",kg,Emissions to soil,Emissions to soil,F4A499BF-367A-40C9-8713-D30AEC55CF45,
"Benzenediamine, 2-nitro-1,4-",005307-14-2,,"Benzenediamine, 2-nitro-1,4-",kg,Emissions to soil,Emissions to soil,CB6954FE-8352-44AF-AC6F-CACFB4511586,"Formula: C6H7N3O2Synonyms: 1,4-Diamino-2-nitrobenzene; 2-n-p-pda; 2-NDB; 2-nitro-1,4-diaminobenzene; 2-nitro-1,4-phenylenediamine; o-Nitro-p-phenylenediamine; 2-NPPD; 4-Amino-2-nitroaniline; C.I. 76070; C.I. oxidation base 22; durafur brown; durafur brown 2R; Dye gs; fouramine 2R; fourrine 36; fourrine brown 2R; nitro-p-phenylenediamine; oxidation base 22; ursol brown rr; zoba brown rr"
"Benzenediamine, 2,6-dichloro-1,4-",000609-20-1,,"Benzenediamine, 2,6-dichloro-1,4-",kg,Emissions to soil,Emissions to soil,F4A0655A-1729-485C-9BF6-857E43B74FF4,"Formula: C6H6Cl2N2Synonyms: 1,4-diamino-2,6-dichlorobenzene; 2,5-diamino-1,3-dichlorobenzene; 2,6-dichloro-1,4-phenylenediamine; 2,6-Dichloro-para-phenylenediamine; C.I. 37020; daito brown salt rr; fast brown rr salt"
"Benzenediamine, 4-chloro-1,3-",005131-60-2,,"Benzenediamine, 4-chloro-1,3-",kg,Emissions to soil,Emissions to soil,3A0E6DB2-BBDE-4BA0-B658-CA4FCFA6B55A,"Formula: C6H7ClN2Synonyms: 1-chloro-2,4-diaminobenzene; 4-chloro-1,3-diaminobenzene; 4-chloro-1,3-phenylenediamine; 4-Chloro-meta-phenylenediamine; 4-chlorophenyl-1,3-diamine; 4-chlorophenylenediamine; C.I. 76027"
"Benzenemethanamine, n-(1-methylethyl)-",000102-97-6,,"Benzenemethanamine, n-(1-methylethyl)-",kg,Emissions to soil,Emissions to soil,F40A5D78-D989-4832-BEF8-E0DF9CFF732D,
"Benzenemethanamine, n-ethyl-",014321-27-8,,"Benzenemethanamine, n-ethyl-",kg,Emissions to soil,Emissions to soil,6E9469DE-6DA6-4C08-9CDC-967DECD3306F,
"Benzenemethanol, ,alpha,-ethynyl-,alpha,-methyl-",000127-66-2,,"Benzenemethanol, ,alpha,-ethynyl-,alpha,-methyl-",kg,Emissions to soil,Emissions to soil,F8081296-942F-4E7A-B7A1-0343E1DB8EE1,
"Benzenemethanol, 2-chloro-",017849-38-6,,"Benzenemethanol, 2-chloro-",kg,Emissions to soil,Emissions to soil,9647C79D-0E20-4778-A6BB-4C607A064456,
"Benzenemethanol, 3-phenoxy-",013826-35-2,,"Benzenemethanol, 3-phenoxy-",kg,Emissions to soil,Emissions to soil,114A2195-68A5-4497-AB88-1EA38C9B14EA,
"Benzenemethanol, 4-(1-methylethyl)-",000536-60-7,,"Benzenemethanol, 4-(1-methylethyl)-",kg,Emissions to soil,Emissions to soil,95181A7E-CE0C-4ED2-B02D-BE15E9FABDAF,
"Benzenemethanol, 4-bromo-",000873-75-6,,"Benzenemethanol, 4-bromo-",kg,Emissions to soil,Emissions to soil,643104CA-AF7C-4D7A-9C47-226AB79C5551,
"Benzenemethanol, 4-fluoro-",000459-56-3,,"Benzenemethanol, 4-fluoro-",kg,Emissions to soil,Emissions to soil,CB4CF171-9851-4483-B989-68CB1EBA5C95,
"Benzenepropanol, ,alpha,,,alpha,-dimethyl-",000103-05-9,,"Benzenepropanol, ,alpha,,,alpha,-dimethyl-",kg,Emissions to soil,Emissions to soil,7376E2AC-3D79-4DDC-93D9-AE98FABF131C,
Benzenesulfonic acid,000098-11-3,,Benzenesulfonic acid,kg,Emissions to soil,Emissions to soil,DE9BD097-6B76-4863-B34F-585AD4231771,
"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-amino-, disodium salt",007336-20-1,,"Benzenesulfonic acid, 2,2'-(1,2-ethenediyl)bis[5-amino-, disodium salt",kg,Emissions to soil,Emissions to soil,D9082BE5-92B3-43D5-9C4C-2A744DE9EC7E,
"Benzenesulfonic acid, 3-amino-, monosodium salt",001126-34-7,,"Benzenesulfonic acid, 3-amino-, monosodium salt",kg,Emissions to soil,Emissions to soil,D0EF20E8-A9F4-4795-BA0D-C95832BC24AB,
"Benzenesulfonic acid, 4-amino-",000121-57-3,,"Benzenesulfonic acid, 4-amino-",kg,Emissions to soil,Emissions to soil,51F1126C-8C0D-4AA0-AF14-5DFF776C6BC9,
"Benzenesulfonic acid, 4-hydroxy-, monosodium salt",000825-90-1,,"Benzenesulfonic acid, 4-hydroxy-, monosodium salt",kg,Emissions to soil,Emissions to soil,821D51A4-7935-4846-A85E-CFA64CBA7ECA,
"Benzenesulfonic acid, dodecyloxydi-, disodium salt",028519-02-0,,"Benzenesulfonic acid, dodecyloxydi-, disodium salt",kg,Emissions to soil,Emissions to soil,3D515FE0-650B-4C88-8B26-CDA01BA27108,
Benzenesulfonyl chloride,000098-09-9,,Benzenesulfonyl chloride,kg,Emissions to soil,Emissions to soil,11A93A7A-CD8B-4580-A064-A01DE12930BB,
Benzenethiol,000108-98-5,,Benzenethiol,kg,Emissions to soil,Emissions to soil,A0B4AC0D-9F14-4332-A03D-08EEE994B87E,Formula: C6H6S Synonyms: Mercaptobenzene; Phenylmercaptan; thiophenol
Benzethonium chloride,000121-54-0,,Benzethonium chloride,kg,Emissions to soil,Emissions to soil,D0C08EC1-A1FB-4D86-97BA-A0E551B20E05,
Benzidine,000092-87-5,,Benzidine,kg,Emissions to soil,Emissions to soil,C00C82AA-2816-42FE-80E7-1C7EB06B061B,"Formula: C12H12N2 Synonyms: 1,1'-Biphenyl-4,4'-Diamine; 4,4'-diamino-1,1'-biphenyl; 4,4'-Diaminobiphenyl; 4,4'-Bianiline; 4,4'-Biphenyldiamine; 4,4'-Diphenylenediamine; p-benzidine; p-Diaminodiphenyl"
Benzidine dihydrochloride,000531-85-1,,Benzidine dihydrochloride,kg,Emissions to soil,Emissions to soil,C12C3B89-C8B2-4A9A-88C1-FF9713201E6A,"Formula: C12H14Cl2N2Synonyms: [1,1'-Biphenyl]-4,4'-diamine dihydrochloride"
